id,blurb,blurb_token,blurb_token_bigram
492743649,A comic following the adventures of a superhero named Silverback,"['a', 'comic', 'following', 'the', 'adventures', 'of', 'a', 'superhero', 'named', 'silverback']","['a', 'comic', 'following', 'the', 'adventures', 'of', 'a', 'superhero', 'named', 'silverback']"
641425858,A bi-weekly LGBT webcomic that's as awkward as a last-minute best man speech.,"['a', 'lgbt', 'webcomic', 'that', 'as', 'awkward', 'as', 'a', 'best', 'man', 'speech']","['a', 'lgbt', 'webcomic', 'that', 'as', 'awkward', 'as', 'a', 'best', 'man', 'speech']"
400430840,CEO Jack Fortune learns the high price of success in the latest print volume of Afterlife Inc.,"['ceo', 'jack', 'fortune', 'learns', 'the', 'high', 'price', 'of', 'success', 'in', 'the', 'latest', 'print', 'volume', 'of', 'afterlife', 'inc']","['ceo', 'jack', 'fortune', 'learns', 'the', 'high', 'price', 'of', 'success', 'in', 'the', 'latest', 'print', 'volume', 'of', 'afterlife', 'inc']"
408289725,Help us print the first book of the Magical Girl comic Sleepless Domain!,"['help', 'us', 'print', 'the', 'first', 'book', 'of', 'the', 'magical', 'girl', 'comic', 'sleepless', 'domain']","['help_us', 'print', 'the', 'first_book', 'of', 'the', 'magical', 'girl', 'comic', 'sleepless', 'domain']"
1381243988,A physical volume of the first 8 chapters of the webcomic '32 Kick-Up.,"['a', 'physical', 'volume', 'of', 'the', 'first', 'chapters', 'of', 'the', 'webcomic']","['a', 'physical', 'volume', 'of', 'the', 'first', 'chapters', 'of', 'the', 'webcomic']"
897052589,Gallant Rabbit Knight and Barbaric Raccoon Warriors - Six Inches Tall and Highly Articulated,"['gallant', 'rabbit', 'knight', 'and', 'barbaric', 'raccoon', 'warriors', 'six', 'inches', 'tall', 'and', 'highly', 'articulated']","['gallant', 'rabbit', 'knight', 'and', 'barbaric', 'raccoon', 'warriors', 'six', 'inches', 'tall', 'and', 'highly', 'articulated']"
618049038,"High temperature SEAR GRILLS for amazing searing: steaks, fish & more.  Awesome options: cast iron griddle, propane lighter and more.","['high', 'temperature', 'sear', 'grills', 'for', 'amazing', 'searing', 'steaks', 'fish', 'more', 'awesome', 'options', 'cast', 'iron', 'griddle', 'propane', 'lighter', 'and', 'more']","['high', 'temperature', 'sear', 'grills', 'for', 'amazing', 'searing', 'steaks', 'fish', 'more', 'awesome', 'options', 'cast', 'iron', 'griddle', 'propane', 'lighter', 'and', 'more']"
1736669007,"A portable, inflatable dog bed that goes with you and your pooch to the cafe, park or coffee shop. No more laying on dirty patios.","['a', 'portable', 'inflatable', 'dog', 'bed', 'that', 'goes', 'with', 'you', 'and', 'your', 'pooch', 'to', 'the', 'cafe', 'park', 'or', 'coffee', 'shop', 'no', 'more', 'laying', 'on', 'dirty', 'patios']","['a', 'portable', 'inflatable', 'dog', 'bed', 'that', 'goes', 'with', 'you', 'and', 'your', 'pooch', 'to', 'the', 'cafe', 'park', 'or', 'coffee', 'shop', 'no', 'more', 'laying', 'on', 'dirty', 'patios']"
1087842878,The freestyle photo frames.,"['the', 'freestyle', 'photo', 'frames']","['the', 'freestyle', 'photo', 'frames']"
870983931,"Pests travel close to walls for safety. They enter homes like us, through an open door. Corner Border blocks them at the point of entry","['pests', 'travel', 'close', 'to', 'walls', 'for', 'safety', 'they', 'enter', 'homes', 'like', 'us', 'through', 'an', 'open', 'door', 'corner', 'border', 'blocks', 'them', 'at', 'the', 'point', 'of', 'entry']","['pests', 'travel', 'close', 'to', 'walls', 'for', 'safety', 'they', 'enter', 'homes', 'like', 'us', 'through', 'an', 'open', 'door', 'corner', 'border', 'blocks', 'them', 'at', 'the', 'point', 'of', 'entry']"
1791358667,"Made 100% made in Japan using washi (traditional Japanese paper) thread,  these boxers  are super stretchy,  anti-sweat & anti-odour!","['made', 'made', 'in', 'japan', 'using', 'washi', 'traditional', 'japanese', 'paper', 'thread', 'these', 'boxers', 'are', 'super', 'stretchy']","['made', 'made', 'in', 'japan', 'using', 'washi', 'traditional_japanese', 'paper', 'thread', 'these', 'boxers', 'are', 'super', 'stretchy']"
1785490990,"Simple copper solution that will help you enjoy cooking even better. Excellent heat control, naturally nonstick, light, lasts forever.","['simple', 'copper', 'solution', 'that', 'will', 'help', 'you', 'enjoy', 'cooking', 'even', 'better', 'excellent', 'heat', 'control', 'naturally', 'nonstick', 'light', 'lasts', 'forever']","['simple', 'copper', 'solution', 'that_will', 'help', 'you', 'enjoy', 'cooking', 'even', 'better', 'excellent', 'heat', 'control', 'naturally', 'nonstick', 'light', 'lasts', 'forever']"
119161068,"TIA ECO has created a sustainable, long lasting, reusable utensil kit. perfect for Take away meals, pack lunch, camping or beach days.","['tia', 'eco', 'has', 'created', 'a', 'sustainable', 'long', 'lasting', 'reusable', 'utensil', 'kit', 'perfect', 'for', 'take', 'away', 'meals', 'pack', 'lunch', 'camping', 'or', 'beach', 'days']","['tia', 'eco', 'has', 'created', 'a', 'sustainable', 'long', 'lasting', 'reusable', 'utensil', 'kit', 'perfect', 'for', 'take', 'away', 'meals', 'pack', 'lunch', 'camping', 'or', 'beach', 'days']"
1086312274,"Having started to created an initial prototype draft of Neuhaus, I would like to develop it into a variable typeface.","['having', 'started', 'to', 'created', 'an', 'initial', 'prototype', 'draft', 'of', 'neuhaus', 'i', 'would', 'like', 'to', 'develop', 'it', 'into', 'a', 'variable', 'typeface']","['having', 'started', 'to', 'created', 'an', 'initial', 'prototype', 'draft', 'of', 'neuhaus', 'i_would', 'like', 'to', 'develop', 'it', 'into', 'a', 'variable', 'typeface']"
222665748,A psychologist-invented charging station that helps children develop healthier bedtime habits towards technology & get better sleep.,"['a', 'charging', 'station', 'that', 'helps', 'children', 'develop', 'healthier', 'bedtime', 'habits', 'towards', 'technology', 'get', 'better', 'sleep']","['a', 'charging', 'station', 'that', 'helps', 'children', 'develop', 'healthier', 'bedtime', 'habits', 'towards', 'technology', 'get', 'better', 'sleep']"
1472114785,"Set in an Urban Fantasy 90's Middle East, Buuza is a slow burn, slice of life comic about found family, diaspora and religion.","['set', 'in', 'an', 'urban', 'fantasy', 'middle', 'east', 'buuza', 'is', 'a', 'slow', 'burn', 'slice', 'of', 'life', 'comic', 'about', 'found', 'family', 'diaspora', 'and', 'religion']","['set', 'in', 'an', 'urban_fantasy', 'middle', 'east', 'buuza', 'is', 'a', 'slow', 'burn', 'slice_of_life', 'comic_about', 'found', 'family', 'diaspora', 'and', 'religion']"
196844736,"A sociopath billionaire founds a micro-nation! With no limits to what she can do, things spiral into depravity, ennui, and friendship.","['a', 'sociopath', 'billionaire', 'founds', 'a', 'with', 'no', 'limits', 'to', 'what', 'she', 'can', 'do', 'things', 'spiral', 'into', 'depravity', 'ennui', 'and', 'friendship']","['a', 'sociopath', 'billionaire', 'founds', 'a', 'with', 'no', 'limits', 'to', 'what', 'she', 'can', 'do', 'things', 'spiral', 'into', 'depravity', 'ennui', 'and', 'friendship']"
1361787608,Strangebeard 2! The world's deadliest twelve-year-old pirate captain returns in her wildest comic book adventure yet!,"['strangebeard', 'the', 'world', 'deadliest', 'pirate', 'captain', 'returns', 'in', 'her', 'wildest', 'comic', 'book', 'adventure', 'yet']","['strangebeard', 'the', 'world', 'deadliest', 'pirate', 'captain', 'returns', 'in', 'her', 'wildest', 'comic_book', 'adventure', 'yet']"
267995928,"25 years of Angry Little Asian Girl! Help fund a commemorative line of ALAG tshirts, sweatshirts and other cute products.","['years', 'of', 'angry', 'little', 'asian', 'girl', 'help', 'fund', 'a', 'commemorative', 'line', 'of', 'alag', 'tshirts', 'sweatshirts', 'and', 'other', 'cute', 'products']","['years', 'of', 'angry', 'little', 'asian', 'girl', 'help_fund', 'a', 'commemorative', 'line', 'of', 'alag', 'tshirts', 'sweatshirts', 'and', 'other', 'cute', 'products']"
724287565,The first episode of the new motion comic fanfilm series Pokémon: Origins from Scoffer Studios productions Episode one: Mewtwo...,"['the', 'first', 'episode', 'of', 'the', 'new', 'motion', 'comic', 'fanfilm', 'series', 'pokémon', 'origins', 'from', 'scoffer', 'studios', 'productions', 'episode', 'one', 'mewtwo']","['the', 'first', 'episode', 'of', 'the', 'new', 'motion_comic', 'fanfilm', 'series', 'pokémon', 'origins', 'from', 'scoffer', 'studios', 'productions', 'episode', 'one', 'mewtwo']"
1569957478,It's the new Sheldon collection! 240 pages collecting every geeky pop culture joke in one super classy book!,"['it', 'the', 'new', 'sheldon', 'collection', 'pages', 'collecting', 'every', 'geeky', 'pop', 'culture', 'joke', 'in', 'one', 'super', 'classy', 'book']","['it', 'the', 'new', 'sheldon', 'collection', 'pages', 'collecting', 'every', 'geeky', 'pop', 'culture', 'joke', 'in', 'one', 'super', 'classy', 'book']"
1027118148,"Join us to fund Ménage à 3 Volume 10, Sticky Dilly Buns Volume 2, Sandra On The Rocks Volume 3, and Dangerously Chloe Volume 3!","['join', 'us', 'to', 'fund', 'ménage', 'à', 'volume', 'sticky', 'dilly', 'buns', 'volume', 'sandra', 'on', 'the', 'rocks', 'volume', 'and', 'dangerously', 'chloe', 'volume']","['join_us', 'to', 'fund', 'ménage', 'à', 'volume', 'sticky', 'dilly', 'buns', 'volume', 'sandra', 'on', 'the', 'rocks', 'volume', 'and', 'dangerously', 'chloe', 'volume']"
1796499676,"A quadruple header of Boys' Love Content - 'Fujoshi' Volume 5, Father Complex, Love Lesson, and Sanctify !","['a', 'quadruple', 'header', 'of', 'boys', 'love', 'content', 'volume', 'father', 'complex', 'love', 'lesson', 'and', 'sanctify']","['a', 'quadruple', 'header', 'of', 'boys', 'love', 'content', 'volume', 'father', 'complex', 'love', 'lesson', 'and', 'sanctify']"
1826786632,"A  144-page, hardback collection of lighthearted fantasy adventure comics for kids, with dragons, wizards and lots of silly wordplay!","['a', 'hardback', 'collection', 'of', 'lighthearted', 'fantasy', 'adventure', 'comics', 'for', 'kids', 'with', 'dragons', 'wizards', 'and', 'lots', 'of', 'silly', 'wordplay']","['a', 'hardback', 'collection', 'of', 'lighthearted', 'fantasy_adventure', 'comics', 'for', 'kids', 'with', 'dragons', 'wizards', 'and', 'lots', 'of', 'silly', 'wordplay']"
1234010761,A collection of watercolor comics by illustrator Janie Stapleton.,"['a', 'collection', 'of', 'watercolor', 'comics', 'by', 'illustrator', 'janie', 'stapleton']","['a', 'collection', 'of', 'watercolor', 'comics', 'by', 'illustrator', 'janie', 'stapleton']"
1184943287,A magical girl series -- from the point of view of the villains.  Gotta stop those overpowered magical girls from destroying the world!,"['a', 'magical', 'girl', 'series', 'from', 'the', 'point', 'of', 'view', 'of', 'the', 'villains', 'got', 'ta', 'stop', 'those', 'overpowered', 'magical', 'girls', 'from', 'destroying', 'the', 'world']","['a', 'magical', 'girl', 'series', 'from', 'the', 'point', 'of', 'view', 'of', 'the', 'villains', 'got', 'ta', 'stop', 'those', 'overpowered', 'magical', 'girls', 'from', 'destroying', 'the', 'world']"
1738118295,"A sorcerer saves a girl from demons. After trying to use magic to find her friends, he’s trapped in a vision of the past.","['a', 'sorcerer', 'saves', 'a', 'girl', 'from', 'demons', 'after', 'trying', 'to', 'use', 'magic', 'to', 'find', 'her', 'friends', 'he', 's', 'trapped', 'in', 'a', 'vision', 'of', 'the', 'past']","['a', 'sorcerer', 'saves', 'a', 'girl', 'from', 'demons', 'after', 'trying', 'to', 'use', 'magic', 'to', 'find', 'her', 'friends', 'he', 's', 'trapped', 'in', 'a', 'vision', 'of', 'the', 'past']"
1329939219,The wallet designed as the perfect buddy for AirTag to the world.  / AirTagの究極の相棒としてデザインされたお財布を世界へ,"['the', 'wallet', 'designed', 'as', 'the', 'perfect', 'buddy', 'for', 'airtag', 'to', 'the', 'world', 'airtagの究極の相棒としてデザインされたお財布を世界へ']","['the', 'wallet', 'designed', 'as', 'the', 'perfect', 'buddy', 'for', 'airtag', 'to', 'the', 'world', 'airtagの究極の相棒としてデザインされたお財布を世界へ']"
590213087,"THE ventilated face shield. Your fresh-air fortress for air travel. 
Repel outside air, cool your mask, stop fogging! Protect your air!","['the', 'ventilated', 'face', 'shield', 'your', 'fortress', 'for', 'air', 'travel', 'repel', 'outside', 'air', 'cool', 'your', 'mask', 'stop', 'fogging', 'protect', 'your', 'air']","['the', 'ventilated', 'face', 'shield', 'your', 'fortress', 'for', 'air', 'travel', 'repel', 'outside', 'air', 'cool', 'your', 'mask', 'stop', 'fogging', 'protect', 'your', 'air']"
1580221027,The Swing Aid For Golfers With Injured Or Arthritic Hands That's Also An Amazing Swing Trainer For All Golfers.,"['the', 'swing', 'aid', 'for', 'golfers', 'with', 'injured', 'or', 'arthritic', 'hands', 'that', 'also', 'an', 'amazing', 'swing', 'trainer', 'for', 'all', 'golfers']","['the', 'swing', 'aid', 'for', 'golfers', 'with', 'injured', 'or', 'arthritic', 'hands', 'that', 'also', 'an', 'amazing', 'swing', 'trainer', 'for', 'all', 'golfers']"
635558101,"Easily slide-in your medicine, supplements or vitamin containers, keep them organized and on-sigh","['easily', 'your', 'medicine', 'supplements', 'or', 'vitamin', 'containers', 'keep', 'them', 'organized', 'and']","['easily', 'your', 'medicine', 'supplements', 'or', 'vitamin', 'containers', 'keep', 'them', 'organized', 'and']"
1632023126,Say hello to a REAL Eco-friendly pet bed. Made with 95% recycled cotton. Shipped in reusable bags. Designed to be 100% recycled.,"['say', 'hello', 'to', 'a', 'real', 'pet', 'bed', 'made', 'with', 'recycled', 'cotton', 'shipped', 'in', 'reusable', 'bags', 'designed', 'to', 'be', 'recycled']","['say', 'hello', 'to', 'a', 'real', 'pet', 'bed', 'made', 'with', 'recycled', 'cotton', 'shipped', 'in', 'reusable', 'bags', 'designed', 'to', 'be', 'recycled']"
1195668326,"He's a fun loving, fluffy yeti, and now he's bigger than ever!","['he', 'a', 'fun', 'loving', 'fluffy', 'yeti', 'and', 'now', 'he', 'bigger', 'than', 'ever']","['he', 'a', 'fun', 'loving', 'fluffy', 'yeti', 'and', 'now', 'he', 'bigger', 'than', 'ever']"
1820366,"Made from Algae & plastic wastes, Ergonomic design, Max cushioning, Adaptive support, Sustainable, Multi-module shock absorption.","['made', 'from', 'algae', 'plastic', 'wastes', 'ergonomic', 'design', 'max', 'cushioning', 'adaptive', 'support', 'sustainable', 'shock', 'absorption']","['made', 'from', 'algae', 'plastic', 'wastes', 'ergonomic', 'design', 'max', 'cushioning', 'adaptive', 'support', 'sustainable', 'shock', 'absorption']"
1596856395,The most terrifying monsters in history come to life with only one goal; CONQUER WITH CUTENESS!,"['the', 'most', 'terrifying', 'monsters', 'in', 'history', 'come', 'to', 'life', 'with', 'only', 'one', 'goal', 'conquer', 'with', 'cuteness']","['the', 'most', 'terrifying', 'monsters', 'in', 'history', 'come', 'to', 'life', 'with', 'only', 'one', 'goal', 'conquer', 'with', 'cuteness']"
764551301,Join Lost Author Archive Press premier this one-of-a-kind Absurdist-Noir tale of Damnation & Absolution.,"['join', 'lost', 'author', 'archive', 'press', 'premier', 'this', 'tale', 'of', 'damnation', 'absolution']","['join', 'lost', 'author', 'archive', 'press', 'premier', 'this', 'tale', 'of', 'damnation', 'absolution']"
320585520,"Join us as we co-create the world's most comfortable, recyclable and circular shoe insoles","['join', 'us', 'as', 'we', 'the', 'world', 'most', 'comfortable', 'recyclable', 'and', 'circular', 'shoe', 'insoles']","['join_us', 'as', 'we', 'the', 'world', 'most', 'comfortable', 'recyclable', 'and', 'circular', 'shoe', 'insoles']"
361606258,CUDDLETOP transforms your pillow into a cuddle plush for the best sleep of your life! Get your FREE enamel pin today!,"['cuddletop', 'transforms', 'your', 'pillow', 'into', 'a', 'cuddle', 'plush', 'for', 'the', 'best', 'sleep', 'of', 'your', 'life', 'get', 'your', 'free', 'enamel', 'pin', 'today']","['cuddletop', 'transforms', 'your', 'pillow', 'into', 'a', 'cuddle', 'plush', 'for', 'the', 'best', 'sleep', 'of', 'your', 'life', 'get', 'your', 'free', 'enamel_pin', 'today']"
90656801,Fouls & Violations.  Life of a Referee Uncovered,"['fouls', 'violations', 'life', 'of', 'a', 'referee', 'uncovered']","['fouls', 'violations', 'life', 'of', 'a', 'referee', 'uncovered']"
934756692,"Volume 12 of the webcomic Zos Kias, featuring chapters 59-60, the beginning of the vampire arc!","['volume', 'of', 'the', 'webcomic', 'zos', 'kias', 'featuring', 'chapters', 'the', 'beginning', 'of', 'the', 'vampire', 'arc']","['volume_of_the_webcomic', 'zos', 'kias', 'featuring', 'chapters', 'the', 'beginning', 'of', 'the', 'vampire', 'arc']"
634625327,Volumes 7 and 8 of the critically acclaimed comic by Shaenon K. Garrity and Jeffrey C. Wells.,"['volumes', 'and', 'of', 'the', 'critically', 'acclaimed', 'comic', 'by', 'shaenon', 'garrity', 'and', 'jeffrey', 'wells']","['volumes', 'and', 'of', 'the', 'critically_acclaimed', 'comic', 'by', 'shaenon', 'garrity', 'and', 'jeffrey', 'wells']"
906585412,"The ALL NEW Fourth issue of the comic book collecting my online webcomic, FINDING DEE!","['the', 'all', 'new', 'fourth', 'issue', 'of', 'the', 'comic', 'book', 'collecting', 'my', 'online', 'webcomic', 'finding', 'dee']","['the', 'all', 'new', 'fourth', 'issue', 'of', 'the', 'comic_book', 'collecting', 'my', 'online', 'webcomic', 'finding', 'dee']"
490348086,"The Sequel to the comic ""Misfile""","['the', 'sequel', 'to', 'the', 'comic', 'misfile']","['the', 'sequel', 'to', 'the', 'comic', 'misfile']"
2099660459,Dumbing of Age is a webcomic about college and making bad self-actualization choices.,"['dumbing', 'of', 'age', 'is', 'a', 'webcomic', 'about', 'college', 'and', 'making', 'bad', 'choices']","['dumbing_of_age', 'is', 'a', 'webcomic_about', 'college', 'and', 'making_bad', 'choices']"
998449403,"Web Manga ""Flower Knight Dakini"" Ep. 7 - 9 Crowdfunding for English localization expenses.","['web', 'manga', 'flower', 'knight', 'dakini', 'ep', 'crowdfunding', 'for', 'english', 'localization', 'expenses']","['web', 'manga', 'flower', 'knight', 'dakini', 'ep', 'crowdfunding', 'for', 'english', 'localization', 'expenses']"
1335448440,"Queer fantasy-adventure comic about family, friendship, and identity.","['queer', 'comic', 'about', 'family', 'friendship', 'and', 'identity']","['queer', 'comic_about', 'family', 'friendship', 'and', 'identity']"
1028199242,"A new special edition of the first book in an ongoing series of queer, silently-musical comics, expanded with additional bonus content","['a', 'new', 'special', 'edition', 'of', 'the', 'first', 'book', 'in', 'an', 'ongoing', 'series', 'of', 'queer', 'comics', 'expanded', 'with', 'additional', 'bonus', 'content']","['a', 'new', 'special', 'edition', 'of', 'the', 'first_book', 'in', 'an', 'ongoing', 'series', 'of', 'queer', 'comics', 'expanded', 'with', 'additional', 'bonus_content']"
343092450,A third printed collection of the webcomic Three Panel Soul.,"['a', 'third', 'printed', 'collection', 'of', 'the', 'webcomic', 'three', 'panel', 'soul']","['a', 'third', 'printed', 'collection', 'of', 'the', 'webcomic', 'three', 'panel', 'soul']"
774581316,An animated webcomic about Lucha Libre.  This young boy wants to be a great wrestler just like his dad!,"['an', 'animated', 'webcomic', 'about', 'lucha', 'libre', 'this', 'young', 'boy', 'wants', 'to', 'be', 'a', 'great', 'wrestler', 'just', 'like', 'his', 'dad']","['an', 'animated', 'webcomic_about', 'lucha', 'libre', 'this', 'young', 'boy', 'wants', 'to', 'be', 'a', 'great', 'wrestler', 'just', 'like', 'his', 'dad']"
2052469098,"I create comics online, and hope to publish the books at a cheaper price, to make it more readily available to anyone who wants them!","['i', 'create', 'comics', 'online', 'and', 'hope', 'to', 'publish', 'the', 'books', 'at', 'a', 'cheaper', 'price', 'to', 'make', 'it', 'more', 'readily', 'available', 'to', 'anyone', 'who', 'wants', 'them']","['i', 'create', 'comics', 'online', 'and', 'hope', 'to', 'publish', 'the', 'books', 'at', 'a', 'cheaper', 'price', 'to', 'make_it', 'more', 'readily', 'available', 'to', 'anyone', 'who', 'wants', 'them']"
1240209937,"Sustainable Solution for your Health and our Environment.
Say Goodbye to One-Time Use Disposable Cups and Bottles ""Forever""","['sustainable', 'solution', 'for', 'your', 'health', 'and', 'our', 'environment', 'say', 'goodbye', 'to', 'use', 'disposable', 'cups', 'and', 'bottles', 'forever']","['sustainable', 'solution', 'for', 'your', 'health', 'and', 'our', 'environment', 'say', 'goodbye', 'to', 'use', 'disposable', 'cups', 'and', 'bottles', 'forever']"
1571305354,"Flowerpot, figurine, or maybe a scented candle? Use FLOATI to hold whatever you want.","['flowerpot', 'figurine', 'or', 'maybe', 'a', 'scented', 'candle', 'use', 'floati', 'to', 'hold', 'whatever', 'you', 'want']","['flowerpot', 'figurine', 'or', 'maybe', 'a', 'scented', 'candle', 'use', 'floati', 'to', 'hold', 'whatever', 'you_want']"
1184457360,"The supportive and versatile push in push up bra for armpit fat & back bulge. 9 ways of wearing, embedded pocket, for curves A-H.","['the', 'supportive', 'and', 'versatile', 'push', 'in', 'push', 'up', 'bra', 'for', 'armpit', 'fat', 'back', 'bulge', 'ways', 'of', 'wearing', 'embedded', 'pocket', 'for', 'curves']","['the', 'supportive', 'and', 'versatile', 'push', 'in', 'push', 'up', 'bra', 'for', 'armpit', 'fat', 'back', 'bulge', 'ways', 'of', 'wearing', 'embedded', 'pocket', 'for', 'curves']"
348628552,"Cute cranky collectible bobbleheads, accessories + plush toy companions to complement your awesome life.","['cute', 'cranky', 'collectible', 'bobbleheads', 'accessories', 'plush', 'toy', 'companions', 'to', 'complement', 'your', 'awesome', 'life']","['cute', 'cranky', 'collectible', 'bobbleheads', 'accessories', 'plush', 'toy', 'companions', 'to', 'complement', 'your', 'awesome', 'life']"
417696598,"Revolutionary, no stitch, no snap crotch design. Diaper changing has never been easier.","['revolutionary', 'no', 'stitch', 'no', 'snap', 'crotch', 'design', 'diaper', 'changing', 'has', 'never', 'been', 'easier']","['revolutionary', 'no', 'stitch', 'no', 'snap', 'crotch', 'design', 'diaper', 'changing', 'has', 'never', 'been', 'easier']"
1137584819,"A minimal, aluminium, powder coated fruit bowl from Cueboid","['a', 'minimal', 'aluminium', 'powder', 'coated', 'fruit', 'bowl', 'from', 'cueboid']","['a', 'minimal', 'aluminium', 'powder', 'coated', 'fruit', 'bowl', 'from', 'cueboid']"
52431506,"One Lamp To Light Everything: Arts, Crafts & Miniatures. Experience True Color with a Powerful, Beautiful and Functional Desk Lamp.","['one', 'lamp', 'to', 'light', 'everything', 'arts', 'crafts', 'miniatures', 'experience', 'true', 'color', 'with', 'a', 'powerful', 'beautiful', 'and', 'functional', 'desk', 'lamp']","['one', 'lamp', 'to', 'light', 'everything', 'arts', 'crafts', 'miniatures', 'experience', 'true', 'color', 'with', 'a', 'powerful', 'beautiful', 'and', 'functional', 'desk', 'lamp']"
134929517,"Plush Toy, Pins and More!","['plush', 'toy', 'pins', 'and', 'more']","['plush', 'toy', 'pins', 'and', 'more']"
430276350,"With a solid blade made from VG10 as well as a handle made from Yamazakura wood, this knife series is here to bring joy to your kitchen","['with', 'a', 'solid', 'blade', 'made', 'from', 'as', 'well', 'as', 'a', 'handle', 'made', 'from', 'yamazakura', 'wood', 'this', 'knife', 'series', 'is', 'here', 'to', 'bring', 'joy', 'to', 'your', 'kitchen']","['with', 'a', 'solid', 'blade', 'made', 'from', 'as_well', 'as', 'a', 'handle', 'made', 'from', 'yamazakura', 'wood', 'this', 'knife', 'series', 'is', 'here', 'to', 'bring', 'joy', 'to', 'your', 'kitchen']"
1425559760,"The cat carrier, re-imagined.","['the', 'cat', 'carrier']","['the', 'cat', 'carrier']"
164930610,Transform Your Tumbler into a Can Cooler | 16-24 oz Tumbler | Convenient Carrying Strap | Unleash the Full Potential of Your Tumbler,"['transform', 'your', 'tumbler', 'into', 'a', 'can', 'cooler', 'oz', 'tumbler', 'convenient', 'carrying', 'strap', 'unleash', 'the', 'full', 'potential', 'of', 'your', 'tumbler']","['transform', 'your', 'tumbler', 'into', 'a', 'can', 'cooler', 'oz', 'tumbler', 'convenient', 'carrying', 'strap', 'unleash', 'the', 'full', 'potential', 'of', 'your', 'tumbler']"
1562853343,Eclipse Automatic - Expressing time and motion through space - A retro-futuristic vision - Form and function meet fashion at TimeCore.,"['eclipse', 'automatic', 'expressing', 'time', 'and', 'motion', 'through', 'space', 'a', 'vision', 'form', 'and', 'function', 'meet', 'fashion', 'at', 'timecore']","['eclipse', 'automatic', 'expressing', 'time', 'and', 'motion', 'through', 'space', 'a', 'vision', 'form', 'and', 'function', 'meet', 'fashion', 'at', 'timecore']"
2021851680,Detective Pimienta must try to solve a supernatural murder while figuring out if her new partner is hiding something more sinister.,"['detective', 'pimienta', 'must', 'try', 'to', 'solve', 'a', 'supernatural', 'murder', 'while', 'figuring', 'out', 'if', 'her', 'new', 'partner', 'is', 'hiding', 'something', 'more', 'sinister']","['detective', 'pimienta', 'must', 'try', 'to', 'solve', 'a', 'supernatural', 'murder', 'while', 'figuring', 'out', 'if', 'her', 'new', 'partner', 'is', 'hiding', 'something', 'more', 'sinister']"
852650245,¡La recopilación definitiva de los mejores (¿o peores?) cartones del webcómic La Tuya en Vinagre!,"['recopilación', 'definitiva', 'de', 'los', 'mejores', 'peores', 'cartones', 'del', 'webcómic', 'la', 'tuya', 'en', 'vinagre']","['recopilación', 'definitiva', 'de', 'los', 'mejores', 'peores', 'cartones', 'del', 'webcómic', 'la', 'tuya', 'en', 'vinagre']"
526192672,THE COMPLETE COLLECTION collects ALL six volumes of the FOR THE TITLE web comic in one trade paperback!,"['the', 'complete', 'collection', 'collects', 'all', 'six', 'volumes', 'of', 'the', 'for', 'the', 'title', 'web', 'comic', 'in', 'one', 'trade', 'paperback']","['the', 'complete', 'collection', 'collects', 'all', 'six', 'volumes', 'of', 'the', 'for', 'the', 'title', 'web_comic', 'in', 'one', 'trade_paperback']"
81384307,Kid Riot & The Riot Squad's signature stylish badge comes to Kickstarter's MAKE 100 initiative with a PRIDE twist!,"['kid', 'riot', 'the', 'riot', 'squad', 'signature', 'stylish', 'badge', 'comes', 'to', 'kickstarter', 'make', 'initiative', 'with', 'a', 'pride', 'twist']","['kid', 'riot', 'the', 'riot', 'squad', 'signature', 'stylish', 'badge', 'comes', 'to', 'kickstarter', 'make', 'initiative', 'with', 'a', 'pride', 'twist']"
1309715186,"Help print the first arc of Verse! A fantasy comic about a world in decline, and a girl trying to find her place  in it.","['help', 'print', 'the', 'first', 'arc', 'of', 'verse', 'a', 'fantasy', 'comic', 'about', 'a', 'world', 'in', 'decline', 'and', 'a', 'girl', 'trying', 'to', 'find', 'her', 'place', 'in', 'it']","['help', 'print', 'the', 'first', 'arc', 'of', 'verse', 'a', 'fantasy', 'comic_about', 'a', 'world', 'in', 'decline', 'and', 'a', 'girl', 'trying', 'to', 'find', 'her', 'place', 'in', 'it']"
1093470247,"The first volume of ""The Fuzzy Princess"" in full color, a comic about a cat princess on Earth!","['the', 'first', 'volume', 'of', 'the', 'fuzzy', 'princess', 'in', 'full', 'color', 'a', 'comic', 'about', 'a', 'cat', 'princess', 'on', 'earth']","['the', 'first_volume', 'of', 'the', 'fuzzy', 'princess', 'in', 'full_color', 'a', 'comic_about', 'a', 'cat', 'princess', 'on', 'earth']"
1876747470,Vindicaris: A scifi/action comic about artificial superhumans of the Periodic Table.,"['vindicaris', 'a', 'comic', 'about', 'artificial', 'superhumans', 'of', 'the', 'periodic', 'table']","['vindicaris', 'a', 'comic_about', 'artificial', 'superhumans', 'of', 'the', 'periodic', 'table']"
449125900,"The final volume of Seeking Shelter is here. Read about the whole crew's happy endings. Cats, cats, romance and more cats!","['the', 'final', 'volume', 'of', 'seeking', 'shelter', 'is', 'here', 'read', 'about', 'the', 'whole', 'crew', 'happy', 'endings', 'cats', 'cats', 'romance', 'and', 'more', 'cats']","['the', 'final_volume', 'of', 'seeking', 'shelter', 'is', 'here', 'read', 'about', 'the', 'whole', 'crew', 'happy', 'endings', 'cats', 'cats', 'romance', 'and', 'more', 'cats']"
